severity,file_num,rdk_id,display_name,reason_codes,pubchem_record_title,rxnorm_generic_name,drugcentral_generic_name,sdf_title,inchikey,path
review,502,rdk_0000502,dinoprost,raw_quality_empty,,dinoprostone,,fda_3683,PXGPLTODNUVGFL-CKXCCYAOSA-M,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000502.pdbqt
review,503,rdk_0000503,dinoprostone,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,(E)-7-[3-hydroxy-2-(3-hydroxyoct-1-enyl)-5-oxocyclopentyl]hept-5-enoic acid,dinoprostone,,fda_3684,XEYBRNLFEZDVAW-AQVUVVIDSA-M,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000503.pdbqt
review,504,rdk_0000504,dinoprostone,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,(E)-7-[3-hydroxy-2-(3-hydroxyoct-1-enyl)-5-oxocyclopentyl]hept-5-enoic acid,dinoprostone,,fda_3685,XEYBRNLFEZDVAW-KYTOGMRYSA-M,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000504.pdbqt
review,505,rdk_0000505,dinoprostone,raw_quality_empty,,dinoprostone,,fda_3686,XEYBRNLFEZDVAW-GKEZHNTDSA-M,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000505.pdbqt
review,506,rdk_0000506,prentol,brand_display_with_clean_pubchem_title,difemanile metilsolfato,,,fda_3687,BREMLQBSKCSNNH-UHFFFAOYSA-M,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000506.pdbqt
review,507,rdk_0000507,diphenoxylate,raw_quality_empty,,diphenoxylate,,fda_3688,HYPPXZBJBPSRLK-UHFFFAOYSA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000507.pdbqt
review,508,rdk_0000508,ditazol,brand_display_with_clean_pubchem_title,Ditazole,,,fda_3689,UUCMDZWCRNZCOY-UHFFFAOYSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000508.pdbqt
review,509,rdk_0000509,doxapram,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(4R)-1-ethyl-4-(2-morpholin-4-ium-4-ylethyl)-3,3-diphenylpyrrolidin-2-one",flavone,,fda_3690,XFDJYSQDBULQSI-QFIPXVFZSA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000509.pdbqt
review,510,rdk_0000510,benur,brand_display_with_clean_pubchem_title,doxazosin mesylate salt,doxazosin,,fda_3691,VJECBOKJABCYMF-UHFFFAOYSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000510.pdbqt
review,511,rdk_0000511,lormetazepam,raw_quality_identifier_like;raw_quality_formula_like;raw_quality_unii_like,QCE81YBK8Q,lormetazepam,,fda_3692,VOJLELRQLPENHL-MRXNPFEDSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000511.pdbqt
review,512,rdk_0000512,epirubicin,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(7S,9S)-7-[(2S,5R)-4-amino-5-hydroxy-6-methyloxan-2-yl]oxy-6,9,11-trihydroxy-9-(2-hydroxyacetyl)-4-methoxy-8,10-dihydro-7H-tetracene-5,12-dione",,,fda_3693,AOJJSUZBOXZQNB-ZGHKRRCESA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000512.pdbqt
review,513,rdk_0000513,epirubicin,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(7S,9S)-7-[(2S,5R)-4-amino-5-hydroxy-6-methyloxan-2-yl]oxy-6,9,11-trihydroxy-9-(2-hydroxyacetyl)-4-methoxy-8,10-dihydro-7H-tetracene-5,12-dione",,,fda_3694,AOJJSUZBOXZQNB-MFNXJEGDSA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000513.pdbqt
review,514,rdk_0000514,epirubicin,raw_quality_empty,,,,fda_3695,AOJJSUZBOXZQNB-UURIJNAVSA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000514.pdbqt
review,515,rdk_0000515,epirubicin,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(7S,9S)-7-[(2S,5R)-4-amino-5-hydroxy-6-methyloxan-2-yl]oxy-6,9,11-trihydroxy-9-(2-hydroxyacetyl)-4-methoxy-8,10-dihydro-7H-tetracene-5,12-dione",,,fda_3696,AOJJSUZBOXZQNB-ROBWJDMWSA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000515.pdbqt
review,516,rdk_0000516,levonorgestrel,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(5S)-17-hydroxy-2,10,13-trimethyl-1,2,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-3-one",levonorgestrel,,fda_3697,IKXILDNPCZPPRV-WJOKGTDPSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000516.pdbqt
review,517,rdk_0000517,levonorgestrel,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(5S)-17-hydroxy-2,10,13-trimethyl-1,2,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-3-one",levonorgestrel,,fda_3698,IKXILDNPCZPPRV-NMFFTTMUSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000517.pdbqt
review,518,rdk_0000518,drostanolone propionate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(5S,8R,9S,10S,13S,14S,17S)-2,10,13-trimethyl-3-oxo-1,2,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl] propanoate",levonorgestrel,,fda_3699,NOTIQUSPUUHHEH-NUYSUZBLSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000518.pdbqt
review,519,rdk_0000519,drostanolone propionate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(5S,8R,9S,10S,13S,14S,17S)-2,10,13-trimethyl-3-oxo-1,2,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl] propanoate",levonorgestrel,,fda_3700,NOTIQUSPUUHHEH-DTRGVVHGSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000519.pdbqt
review,520,rdk_0000520,drostanolone propionate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(2S,5S,8S,9R,10S,13S,14R,17R)-2,10,13-trimethyl-3-oxo-1,2,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl] propanoate",levonorgestrel,,fda_3701,NOTIQUSPUUHHEH-CPYIBKLXSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000520.pdbqt
review,521,rdk_0000521,drostanolone propionate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(2S,5S,8S,9R,10S,13S,14R,17S)-2,10,13-trimethyl-3-oxo-1,2,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl] propanoate",levonorgestrel,,fda_3702,NOTIQUSPUUHHEH-AHYFPBRISA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000521.pdbqt
review,522,rdk_0000522,dydrogesterone,raw_quality_empty,,levonorgestrel,,fda_3703,JGMOKGBVKVMRFX-XHCJJCCMSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000522.pdbqt
review,523,rdk_0000523,dydrogesterone,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(8R,9R,10S,13S,14R,17R)-17-acetyl-10,13-dimethyl-1,2,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-3-one",levonorgestrel,,fda_3704,JGMOKGBVKVMRFX-KXXIFBCNSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000523.pdbqt
review,524,rdk_0000524,72376 77 3,raw_quality_cas_only;raw_quality_ndc_like,72376-77-3,,,fda_3705,KSCFJBIXMNOVSH-LURJTMIESA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000524.pdbqt
review,525,rdk_0000525,(r) dyphylline,brand_display_with_clean_pubchem_title,(R)-dyphylline,dyphylline,,fda_3706,KSCFJBIXMNOVSH-ZCFIWIBFSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000525.pdbqt
review,526,rdk_0000526,emetine,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(2S,3S,11bS)-2-[[(1R)-6,7-dimethoxy-1,2,3,4-tetrahydroisoquinolin-2-ium-1-yl]methyl]-3-ethyl-9,10-dimethoxy-1,2,3,4,5,6,7,11b-octahydrobenzo[a]quinolizin-5-ium",tetrabenazine,,fda_3707,AUVVAXYIELKVAI-UWBTVBNJSA-P,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000526.pdbqt
review,528,rdk_0000528,encainide,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,4-methoxy-N-[4-[2-(2-methylpiperidin-1-yl)ethyl]phenyl]benzamide,encainide,,fda_3709,IWNLDPWBUAIFGZ-QGZVFWFLSA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000528.pdbqt
review,529,rdk_0000529,encainide,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,4-methoxy-N-[4-[2-(2-methylpiperidin-1-yl)ethyl]phenyl]benzamide,encainide,,fda_3710,IWNLDPWBUAIFGZ-KRWDZBQOSA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000529.pdbqt
review,530,rdk_0000530,epoprostenol,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"5-[(4R,5R)-5-hydroxy-4-(3-hydroxyoct-1-enyl)-3,3a,4,5,6,6a-hexahydrocyclopenta[b]furan-2-ylidene]pentanoic acid",dinoprostone,,fda_3711,KAQKFAOMNZTLHT-FLVUDWQLSA-M,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000530.pdbqt
review,531,rdk_0000531,epoprostenol,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"5-[(4R,5R)-5-hydroxy-4-(3-hydroxyoct-1-enyl)-3,3a,4,5,6,6a-hexahydrocyclopenta[b]furan-2-ylidene]pentanoic acid",dinoprostone,,fda_3712,KAQKFAOMNZTLHT-NXPDGUKVSA-M,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000531.pdbqt
review,532,rdk_0000532,epoprostenol,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"5-[(4R,5R)-5-hydroxy-4-(3-hydroxyoct-1-enyl)-3,3a,4,5,6,6a-hexahydrocyclopenta[b]furan-2-ylidene]pentanoic acid",dinoprostone,,fda_3713,KAQKFAOMNZTLHT-RFVAJZOTSA-M,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000532.pdbqt
review,533,rdk_0000533,estradiol,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(8S,9S,13R,14S,17S)-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol",estradiol,,fda_3714,VOXZDWNPVJITMN-RSJGLCBASA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000533.pdbqt
review,535,rdk_0000535,estradiol,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(8S,9R,13R,14S,17S)-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol",estradiol,,fda_3716,VOXZDWNPVJITMN-KFGODFMUSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000535.pdbqt
review,536,rdk_0000536,estradiol,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(8S,9R,13S,14S,17S)-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol",estradiol,,fda_3717,VOXZDWNPVJITMN-ATIWLJMLSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000536.pdbqt
review,537,rdk_0000537,estradiol benzoate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(8S,9S,13R,14S,17S)-17-hydroxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-3-yl] benzoate",levonorgestrel,,fda_3718,UYIFTLBWAOGQBI-UJZPCYGSSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000537.pdbqt
review,538,rdk_0000538,isoestradiol 3 benzoate,raw_quality_iupac_like,Isoestradiol 3-benzoate,estradiol,,fda_3719,UYIFTLBWAOGQBI-FCRIMTMASA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000538.pdbqt
review,539,rdk_0000539,estradiol benzoate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(8S,9R,13R,14S,17S)-17-hydroxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-3-yl] benzoate",levonorgestrel,,fda_3720,UYIFTLBWAOGQBI-IJELJUKBSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000539.pdbqt
review,540,rdk_0000540,estradiol benzoate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(8S,9R,13S,14S,17S)-17-hydroxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-3-yl] benzoate",deudextromethorphan,,fda_3721,UYIFTLBWAOGQBI-AQBORDMYSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000540.pdbqt
review,541,rdk_0000541,estradiol cypionate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(8S,9S,13R,14S,17S)-3-hydroxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl] 3-cyclopentylpropanoate",levonorgestrel,,fda_3722,UOACKFBJUYNSLK-MHQFVSHOSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000541.pdbqt
review,542,rdk_0000542,estradiol cypionate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(8S,9S,13S,14S,17S)-3-hydroxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl] 3-cyclopentylpropanoate",levonorgestrel,,fda_3723,UOACKFBJUYNSLK-VEGWMBEDSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000542.pdbqt
review,543,rdk_0000543,estradiol cypionate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(8S,9R,13R,14S,17S)-3-hydroxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl] 3-cyclopentylpropanoate",levonorgestrel,,fda_3724,UOACKFBJUYNSLK-MDLKPKIOSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000543.pdbqt
review,544,rdk_0000544,estradiol cypionate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(8S,9R,13S,14S,17S)-3-hydroxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl] 3-cyclopentylpropanoate",levonorgestrel,,fda_3725,UOACKFBJUYNSLK-LENLALOCSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000544.pdbqt
review,545,rdk_0000545,estradiol dipropionate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(8R,9S,13R,14R,17S)-13-methyl-3-propanoyloxy-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl] propanoate",levonorgestrel,,fda_3726,JQIYNMYZKRGDFK-WSAMWWOZSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000545.pdbqt
review,546,rdk_0000546,estradiol dipropionate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(8S,9S,13R,14R,17S)-13-methyl-3-propanoyloxy-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl] propanoate",levonorgestrel,,fda_3727,JQIYNMYZKRGDFK-FPFQSLQCSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000546.pdbqt
review,547,rdk_0000547,estradiol dipropionate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(8R,9R,13R,14R,17S)-13-methyl-3-propanoyloxy-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl] propanoate",levonorgestrel,,fda_3728,JQIYNMYZKRGDFK-QYUWHHMLSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000547.pdbqt
review,548,rdk_0000548,estradiol dipropionate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(8S,9R,13R,14R,17S)-13-methyl-3-propanoyloxy-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl] propanoate",morphine,,fda_3729,JQIYNMYZKRGDFK-NABGWTBKSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000548.pdbqt
review,549,rdk_0000549,estradiol enanthate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(8S,9R,13S,14S,17S)-3-hydroxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl] heptanoate",deudextromethorphan,,fda_3730,RFWTZQAOOLFXAY-WHGMEAMLSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000549.pdbqt
review,550,rdk_0000550,estradiol enanthate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(8S,9R,13S,14S,17S)-3-hydroxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl] heptanoate",deudextromethorphan,,fda_3731,RFWTZQAOOLFXAY-AQBORDMYSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000550.pdbqt
review,551,rdk_0000551,estradiol enanthate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(8S,9R,13S,14S,17S)-3-hydroxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl] heptanoate",deudextromethorphan,,fda_3732,RFWTZQAOOLFXAY-HMBDZWLESA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000551.pdbqt
review,552,rdk_0000552,estradiol enanthate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(8S,9R,13S,14S,17S)-3-hydroxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl] heptanoate",deudextromethorphan,,fda_3733,RFWTZQAOOLFXAY-NKGRKIGWSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000552.pdbqt
review,553,rdk_0000553,Estradiol valerate,raw_quality_identifier_like,NCGC00018166-01,,,fda_3734,RSEPBGGWRJCQGY-XANJAXJYSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000553.pdbqt
review,554,rdk_0000554,estradiol valerate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(8S,9R,13S,14S,17S)-3-hydroxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl] pentanoate",deudextromethorphan,,fda_3735,RSEPBGGWRJCQGY-JSSYZSAGSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000554.pdbqt
review,555,rdk_0000555,estradiol valerate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(8S,9R,13S,14R,17R)-3-hydroxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl] pentanoate",levonorgestrel,,fda_3736,RSEPBGGWRJCQGY-YDLBFBONSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000555.pdbqt
review,556,rdk_0000556,estradiol valerate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(8S,9R,13S,14R,17S)-3-hydroxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl] pentanoate",morphine,,fda_3737,RSEPBGGWRJCQGY-ANZUNKEZSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000556.pdbqt
review,557,rdk_0000557,cebral,brand_display_with_clean_pubchem_title,Ethaverine hydrochloride,Sus scrofa cerebral cortex preparation,,fda_3738,UPUDVKWQBVIKBG-UHFFFAOYSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000557.pdbqt
review,558,rdk_0000558,ethinylestradiol,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(8S,9S,13R,14S,17S)-17-ethynyl-13-methyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthrene-3,17-diol",estradiol,,fda_3739,BFPYWIDHMRZLRN-LCWAXJCOSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000558.pdbqt
review,559,rdk_0000559,ethinylestradiol,raw_quality_iupac_like,"(8S,9S,13S,14S,17S)-17-ethynyl-13-methyl-7,8,9,11,12,13,14,15,16,17-decahydro-6H-cyclopenta[a]phenanthrene-3,17-diol",estradiol,,fda_3740,BFPYWIDHMRZLRN-JAZQRGJZSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000559.pdbqt
review,560,rdk_0000560,ethinylestradiol,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(8S,9R,13R,14S,17S)-17-ethynyl-13-methyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthrene-3,17-diol",estradiol,,fda_3741,BFPYWIDHMRZLRN-WKWVNEEDSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000560.pdbqt
review,561,rdk_0000561,ethinylestradiol,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(8S,9R,13S,14S,17S)-17-ethynyl-13-methyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthrene-3,17-diol",estradiol,,fda_3742,BFPYWIDHMRZLRN-VYJAJWGXSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000561.pdbqt
review,562,rdk_0000562,cas 434 03 7,raw_quality_identifier_like;raw_quality_cas_only,CAS-434-03-7,,,fda_3743,CHNXZKVNWQUJIB-KXXIFBCNSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000562.pdbqt
review,563,rdk_0000563,ethisterone,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(8R,9S,10R,13R,14R,17S)-17-ethynyl-17-hydroxy-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one",levonorgestrel,,fda_3744,CHNXZKVNWQUJIB-JRBOJVLQSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000563.pdbqt
review,564,rdk_0000564,ethisterone,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(8S,9S,10S,13R,14R,17S)-17-ethynyl-17-hydroxy-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one",levonorgestrel,,fda_3745,CHNXZKVNWQUJIB-FLNLFJTMSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000564.pdbqt
review,565,rdk_0000565,ethisterone,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(8S,9S,10R,13R,14R,17S)-17-ethynyl-17-hydroxy-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one",levonorgestrel,,fda_3746,CHNXZKVNWQUJIB-OXVGXARHSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000565.pdbqt
review,566,rdk_0000566,ethoheptazine,raw_quality_empty,,carbimazole,,fda_3747,WGJHHMKQBWSQIY-INIZCTEOSA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000566.pdbqt
review,567,rdk_0000567,(+) ethotoin,brand_display_with_clean_pubchem_title,(+)-ethotoin,ethotoin,,fda_3748,SZQIFWWUIBRPBZ-VIFPVBQESA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000567.pdbqt
review,568,rdk_0000568,ethylestrenol,raw_quality_iupac_like,Ethylestrenol-d5 (1mg/ml in Acetonitrile),ethylestrenol,,fda_3749,AOXRBFRFYPMWLR-HLXURNFRSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000568.pdbqt
review,569,rdk_0000569,ethylestrenol,raw_quality_iupac_like,Ethylestrenol-d5 (1mg/ml in Acetonitrile),ethylestrenol,,fda_3750,AOXRBFRFYPMWLR-MPRNQXESSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000569.pdbqt
review,570,rdk_0000570,ethylestrenol,raw_quality_iupac_like,Ethylestrenol-d5 (1mg/ml in Acetonitrile),ethylestrenol,,fda_3751,AOXRBFRFYPMWLR-JIFZMYKYSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000570.pdbqt
review,571,rdk_0000571,ethylestrenol,raw_quality_iupac_like,Ethylestrenol-d5 (1mg/ml in Acetonitrile),ethylestrenol,,fda_3752,AOXRBFRFYPMWLR-UPQMVPBKSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000571.pdbqt
review,572,rdk_0000572,levonorgestrel,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(3S,8R,9S,10R,13S,14S)-17-ethynyl-13-methyl-2,3,6,7,8,9,10,11,12,14,15,16-dodecahydro-1H-cyclopenta[a]phenanthrene-3,17-diol",levonorgestrel,,fda_3753,JYILPERKVHXLNF-MQXXQYSXSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000572.pdbqt
review,573,rdk_0000573,levonorgestrel,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(3S,8R,9S,10R,13S,14S)-17-ethynyl-13-methyl-2,3,6,7,8,9,10,11,12,14,15,16-dodecahydro-1H-cyclopenta[a]phenanthrene-3,17-diol",levonorgestrel,,fda_3754,JYILPERKVHXLNF-LFGUEBOJSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000573.pdbqt
review,574,rdk_0000574,levonorgestrel,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(3S,8R,9S,10R,13S,14S)-17-ethynyl-13-methyl-2,3,6,7,8,9,10,11,12,14,15,16-dodecahydro-1H-cyclopenta[a]phenanthrene-3,17-diol",levonorgestrel,,fda_3755,JYILPERKVHXLNF-VLPZOFFVSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0000574.pdbqt
