Ligand,stage1,stage2,stage3
fda_2056.pdbqt,-6.27 (invalid),,
fda_2057.pdbqt,-6.33 (invalid),,
fda_2058.pdbqt,-5.75 (invalid),,
fda_2059.pdbqt,-7.03 (invalid),,
fda_2060.pdbqt,-6.24 (invalid),,
fda_2061.pdbqt,-6.47 (invalid),,
fda_2062.pdbqt,-5.74,,
fda_2063.pdbqt,-7.00 (invalid),,
fda_2064.pdbqt,-6.24 (invalid),,
fda_2065.pdbqt,-6.81 (invalid),,
fda_2066.pdbqt,-7.40,,
fda_2067.pdbqt,-7.54,,
fda_2068.pdbqt,-8.16,,
fda_2069.pdbqt,-8.24,,
fda_2070.pdbqt,-7.82,,
fda_2071.pdbqt,-7.47,,
fda_2072.pdbqt,-7.53,,
fda_2073.pdbqt,-7.49,,
fda_2074.pdbqt,-7.80,,
fda_2075.pdbqt,-8.00,,
fda_2076.pdbqt,-7.08,,
fda_2077.pdbqt,-7.97,,
fda_2078.pdbqt,-8.41,,
fda_2079.pdbqt,-7.75,,
fda_2080.pdbqt,-6.71,,
fda_2081.pdbqt,-6.78,,
fda_2082.pdbqt,-7.02,,
fda_2083.pdbqt,-6.29,,
fda_2084.pdbqt,-6.94 (invalid),,
fda_2085.pdbqt,-5.79 (invalid),,
fda_2086.pdbqt,-6.91 (invalid),,
fda_2087.pdbqt,-6.00 (invalid),,
fda_2088.pdbqt,-4.92,,
fda_2089.pdbqt,-7.28,,
fda_2090.pdbqt,-7.41,,
fda_2091.pdbqt,-7.07,,
fda_2092.pdbqt,-7.27,,
fda_2093.pdbqt,-6.94,,
fda_2094.pdbqt,-7.21,,
fda_2095.pdbqt,-9.69,-9.73,
fda_2096.pdbqt,-9.46,-9.44,
fda_2097.pdbqt,-9.13,-9.24,
fda_2098.pdbqt,-8.68,-8.69,
fda_2099.pdbqt,-6.23 (invalid),,
fda_2100.pdbqt,-6.53 (invalid),,
fda_2101.pdbqt,-6.07,,
fda_2102.pdbqt,-5.86,,
fda_2103.pdbqt,-7.34,,
fda_2104.pdbqt,-6.11,,
fda_2105.pdbqt,-8.85,-8.84,
fda_2106.pdbqt,-6.88,,
fda_2107.pdbqt,-7.06,,
fda_2108.pdbqt,-8.41,,
fda_2109.pdbqt,-5.99 (invalid),,
fda_2110.pdbqt,-7.04 (invalid),,
fda_2111.pdbqt,-6.17 (invalid),,
fda_2112.pdbqt,-6.40 (invalid),,
fda_2113.pdbqt,-5.00,,
fda_2114.pdbqt,-7.59,,
fda_2115.pdbqt,-7.52,,
fda_2116.pdbqt,-7.77,,
fda_2117.pdbqt,-8.20,,
fda_2118.pdbqt,-7.32 (invalid),,
fda_2119.pdbqt,-7.34 (invalid),,
fda_2120.pdbqt,-7.73 (invalid),,
fda_2121.pdbqt,-7.35 (invalid),,
fda_2122.pdbqt,-7.61,,
fda_2123.pdbqt,-6.80,,
fda_2124.pdbqt,-7.00 (invalid),,
fda_2125.pdbqt,-4.12,,
fda_2126.pdbqt,-4.01,,
fda_2127.pdbqt,-3.86,,
fda_2128.pdbqt,-7.26,,
fda_2129.pdbqt,-6.11,,
fda_2130.pdbqt,-6.25,,
fda_2131.pdbqt,-6.93,,
fda_2132.pdbqt,-6.44,,
fda_2133.pdbqt,-6.27,,
fda_2134.pdbqt,-7.17,,
fda_2135.pdbqt,-6.72,,
fda_2136.pdbqt,-6.45,,
fda_2137.pdbqt,-5.29,,
fda_2138.pdbqt,-5.18,,
fda_2139.pdbqt,-5.48,,
fda_2140.pdbqt,-6.10,,
fda_2141.pdbqt,-5.99,,
fda_2142.pdbqt,-5.64,,
fda_2143.pdbqt,-4.27,,
fda_2144.pdbqt,-4.12,,
fda_2145.pdbqt,-4.97,,
fda_2146.pdbqt,-4.28 (invalid),,
fda_2147.pdbqt,-6.64,,
fda_2148.pdbqt,-6.48,,
fda_2149.pdbqt,-4.66,,
fda_2150.pdbqt,-4.38,,
fda_2151.pdbqt,-7.14,,
fda_2152.pdbqt,-7.65,,
fda_2153.pdbqt,-6.95,,
fda_2154.pdbqt,-8.11,,
fda_2155.pdbqt,-5.22,,
fda_2156.pdbqt,-5.91,,
fda_2157.pdbqt,-6.09,,
fda_2158.pdbqt,-7.02,,
fda_2159.pdbqt,-7.07,,
fda_2160.pdbqt,-6.69,,
fda_2161.pdbqt,-6.18,,
fda_2162.pdbqt,-7.15,,
fda_2163.pdbqt,-6.24,,
fda_2164.pdbqt,-7.15,,
fda_2165.pdbqt,-6.85,,
fda_2166.pdbqt,-6.18,,
fda_2167.pdbqt,-7.78,,
fda_2168.pdbqt,-4.91,,
fda_2169.pdbqt,-5.14,,
fda_2170.pdbqt,-7.94,,
fda_2171.pdbqt,-5.78,,
fda_2172.pdbqt,-7.45,,
fda_2173.pdbqt,-7.29,,
fda_2174.pdbqt,-6.77,,
fda_2175.pdbqt,-7.00,,
fda_2176.pdbqt,-6.90,,
fda_2177.pdbqt,-7.28,,
fda_2178.pdbqt,-8.14,,
fda_2179.pdbqt,-6.58,,
fda_2180.pdbqt,-5.97,,
fda_2181.pdbqt,-7.35,,
fda_2182.pdbqt,-7.70,,
fda_2183.pdbqt,-3.81,,
fda_2184.pdbqt,-6.79,,
fda_2185.pdbqt,-7.20,,
fda_2186.pdbqt,-4.25,,
fda_2187.pdbqt,-7.33,,
fda_2188.pdbqt,-4.03,,
fda_2189.pdbqt,-4.29 (invalid),,
fda_2190.pdbqt,-3.70,,
fda_2191.pdbqt,-5.78 (invalid),,
fda_2192.pdbqt,-6.07 (invalid),,
fda_2193.pdbqt,-7.61,,
fda_2194.pdbqt,-7.20 (invalid),,
fda_2195.pdbqt,-6.06,,
fda_2196.pdbqt,-6.22 (invalid),,
fda_2197.pdbqt,-6.14,,
fda_2198.pdbqt,-7.44,,
fda_2199.pdbqt,-5.36,,
fda_2200.pdbqt,-6.63,,
fda_2201.pdbqt,-8.41,,
fda_2202.pdbqt,-7.26,,
fda_2203.pdbqt,-6.50,,
fda_2204.pdbqt,-5.89 (invalid),,
fda_2205.pdbqt,-6.43,,
fda_2206.pdbqt,-6.59,,
fda_2207.pdbqt,-4.73,,
fda_2208.pdbqt,-7.94,,
fda_2209.pdbqt,-7.00,,
fda_2210.pdbqt,-4.19,,
fda_2211.pdbqt,-5.86,,
fda_2212.pdbqt,-7.35,,
fda_2213.pdbqt,-5.97,,
fda_2214.pdbqt,-7.74 (invalid),,
fda_2215.pdbqt,-6.57,,
fda_2216.pdbqt,-7.57,,
fda_2217.pdbqt,-6.98,,
fda_2218.pdbqt,-6.64,,
fda_2219.pdbqt,-6.96,,
fda_2220.pdbqt,-7.72,,
fda_2221.pdbqt,-6.58,,
fda_2222.pdbqt,-5.31,,
fda_2223.pdbqt,-5.68,,
fda_2224.pdbqt,-6.50,,
fda_2225.pdbqt,-8.45 (invalid),,
fda_2226.pdbqt,-8.27 (invalid),,
fda_2227.pdbqt,-8.48,,
fda_2228.pdbqt,-8.25,,
fda_2229.pdbqt,-4.20,,
fda_2230.pdbqt,-8.21,,
fda_2231.pdbqt,-7.93,,
fda_2232.pdbqt,-7.43,,
fda_2233.pdbqt,-7.29,,
fda_2234.pdbqt,-7.42,,
fda_2235.pdbqt,-7.57,,
fda_2236.pdbqt,-6.07,,
fda_2237.pdbqt,-5.98,,
fda_2238.pdbqt,-5.77,,
fda_2239.pdbqt,-7.06 (invalid),,
fda_2240.pdbqt,-6.62,,
fda_2241.pdbqt,-7.20,,
fda_2242.pdbqt,-7.01,,
fda_2243.pdbqt,-8.35,,
fda_2244.pdbqt,-7.92,,
fda_2245.pdbqt,-7.87,,
fda_2246.pdbqt,-8.04,,
fda_2247.pdbqt,-5.93,,
fda_2248.pdbqt,-6.62,,
fda_2249.pdbqt,-5.99,,
fda_2250.pdbqt,-8.00,,
fda_2251.pdbqt,-8.62,-8.60,
fda_2252.pdbqt,-8.22,,
fda_2253.pdbqt,-6.49,,
fda_2254.pdbqt,-6.65,,
fda_2255.pdbqt,-7.40,,
fda_2256.pdbqt,-7.29,,
fda_2257.pdbqt,-7.50,,
fda_2258.pdbqt,-7.63,,
fda_2259.pdbqt,-7.69,,
fda_2260.pdbqt,-6.46 (invalid),,
fda_2261.pdbqt,-5.78,,
fda_2262.pdbqt,-6.30,,
fda_2263.pdbqt,-6.17 (invalid),,
fda_2264.pdbqt,-7.65,,
fda_2265.pdbqt,-8.12,,
fda_2266.pdbqt,-8.07,,
fda_2267.pdbqt,-8.58,-8.55,
fda_2268.pdbqt,-7.54,,
fda_2269.pdbqt,-7.01,,
fda_2270.pdbqt,-8.20,,
fda_2271.pdbqt,-7.95,,
fda_2272.pdbqt,-7.18,,
fda_2273.pdbqt,-7.67,,
fda_2274.pdbqt,-7.53,,
fda_2275.pdbqt,-7.45,,
fda_2276.pdbqt,-7.67,,
fda_2277.pdbqt,-7.69,,
fda_2278.pdbqt,-7.38,,
fda_2279.pdbqt,-8.06,,
fda_2280.pdbqt,-8.34,,
fda_2281.pdbqt,-8.52,,
fda_2282.pdbqt,-8.62,-8.68,
fda_2283.pdbqt,-9.33,-9.33,
fda_2284.pdbqt,-7.87,,
fda_2285.pdbqt,-7.13,,
fda_2286.pdbqt,-5.15 (invalid),,
fda_2287.pdbqt,-6.25,,
fda_2288.pdbqt,-5.93,,
fda_2289.pdbqt,-4.94,,
fda_2290.pdbqt,-4.26,,
fda_2291.pdbqt,-4.38,,
fda_2292.pdbqt,-4.97,,
fda_2293.pdbqt,-4.05,,
fda_2294.pdbqt,-5.08,,
fda_2295.pdbqt,-4.29 (invalid),,
fda_2296.pdbqt,-4.45,,
fda_2297.pdbqt,-5.02,,
fda_2298.pdbqt,-4.64,,
fda_2299.pdbqt,-4.35,,
fda_2300.pdbqt,-5.16,,
fda_2301.pdbqt,-5.59,,
fda_2302.pdbqt,-5.69,,
fda_2303.pdbqt,-6.95,,
fda_2304.pdbqt,-6.44,,
fda_2305.pdbqt,-7.09,,
fda_2306.pdbqt,-7.99,,
fda_2307.pdbqt,-3.69,,
fda_2308.pdbqt,-6.51,,
fda_2309.pdbqt,-9.06,-9.08,
fda_2310.pdbqt,-7.43,,
fda_2311.pdbqt,-7.81,,
fda_2312.pdbqt,-7.28,,
fda_2313.pdbqt,-7.36,,
fda_2314.pdbqt,-5.78,,
fda_2315.pdbqt,-6.22,,
fda_2316.pdbqt,-6.67,,
fda_2317.pdbqt,-9.45,-9.18,
fda_2318.pdbqt,-7.73,,
fda_2319.pdbqt,-7.63,,
fda_2320.pdbqt,-7.86,,
fda_2321.pdbqt,-8.61,-8.78,
fda_2322.pdbqt,-8.09,,
fda_2323.pdbqt,-6.64 (invalid),,
fda_2324.pdbqt,-6.10,,
fda_2325.pdbqt,-7.58,,
fda_2326.pdbqt,-4.97,,
fda_2327.pdbqt,-6.69,,
fda_2328.pdbqt,-5.88,,
fda_2329.pdbqt,-6.78,,
fda_2330.pdbqt,-6.96,,
fda_2331.pdbqt,-6.21,,
fda_2332.pdbqt,-7.24,,
fda_2333.pdbqt,-7.48,,
fda_2334.pdbqt,-7.67,,
fda_2335.pdbqt,-8.18,,
fda_2336.pdbqt,-4.96,,
fda_2337.pdbqt,-7.38,,
fda_2338.pdbqt,-5.50,,
fda_2339.pdbqt,-7.40,,
fda_2340.pdbqt,-6.93,,
fda_2341.pdbqt,-6.94,,
fda_2342.pdbqt,-7.20,,
fda_2343.pdbqt,-5.87,,
fda_2344.pdbqt,-8.20,,
fda_2345.pdbqt,-8.34,,
fda_2346.pdbqt,-5.43,,
fda_2347.pdbqt,-7.18,,
fda_2348.pdbqt,-6.88,,
fda_2349.pdbqt,-7.61,,
fda_2350.pdbqt,-7.22,,
fda_2351.pdbqt,-7.79,,
fda_2352.pdbqt,-6.94,,
fda_2353.pdbqt,-7.23,,
fda_2354.pdbqt,-7.91,,
fda_2355.pdbqt,-6.06,,
fda_2356.pdbqt,-6.83,,
fda_2357.pdbqt,-7.94,,
fda_2358.pdbqt,-7.54,,
fda_2359.pdbqt,-6.05,,
fda_2360.pdbqt,-6.11,,
fda_2361.pdbqt,-6.73,,
fda_2362.pdbqt,-7.75,,
fda_2363.pdbqt,-8.37,,
fda_2364.pdbqt,-6.89,,
fda_2365.pdbqt,-8.16,,
fda_2366.pdbqt,-7.14,,
fda_2367.pdbqt,-6.28,,
fda_2368.pdbqt,-5.55,,
fda_2369.pdbqt,-5.18,,
fda_2370.pdbqt,-5.10,,
fda_2371.pdbqt,-5.32,,
fda_2372.pdbqt,-8.22,,
fda_2373.pdbqt,-7.83,,
fda_2374.pdbqt,-7.77,,
fda_2375.pdbqt,-4.63,,
fda_2376.pdbqt,-4.63,,
fda_2377.pdbqt,-6.09 (invalid),,
fda_2378.pdbqt,-6.35,,
fda_2379.pdbqt,-6.43,,
fda_2380.pdbqt,-7.24,,
fda_2381.pdbqt,-6.23 (invalid),,
fda_2382.pdbqt,-6.50,,
fda_2383.pdbqt,-6.78,,
fda_2384.pdbqt,-5.61 (invalid),,
fda_2385.pdbqt,-7.41,,
fda_2386.pdbqt,-6.89,,
fda_2387.pdbqt,-7.73,,
fda_2388.pdbqt,-6.95,,
fda_2389.pdbqt,-4.16,,
fda_2390.pdbqt,-8.48,,
fda_2391.pdbqt,-5.38,,
fda_2392.pdbqt,-4.56,,
fda_2393.pdbqt,-5.02,,
fda_2394.pdbqt,-5.81,,
fda_2395.pdbqt,-6.34,,
fda_2396.pdbqt,-5.34,,
fda_2397.pdbqt,-5.23,,
fda_2398.pdbqt,-6.19 (invalid),,
fda_2399.pdbqt,-5.54,,
fda_2400.pdbqt,-5.83,,
fda_2401.pdbqt,-7.20,,
fda_2402.pdbqt,-6.07,,
fda_2403.pdbqt,-5.83,,
fda_2404.pdbqt,-5.71,,
fda_2405.pdbqt,-6.64,,
fda_2406.pdbqt,-5.81,,
fda_2407.pdbqt,-4.12,,
fda_2408.pdbqt,-5.32,,
fda_2409.pdbqt,-4.89,,
fda_2410.pdbqt,-4.59,,
fda_2411.pdbqt,-5.47,,
fda_2412.pdbqt,-5.41,,
fda_2413.pdbqt,-4.12,,
fda_2414.pdbqt,-7.62,,
fda_2415.pdbqt,-5.55 (invalid),,
fda_2416.pdbqt,-5.83,,
fda_2417.pdbqt,-5.63 (invalid),,
fda_2418.pdbqt,-5.84 (invalid),,
fda_2419.pdbqt,-6.74,,
fda_2420.pdbqt,-7.58,,
fda_2421.pdbqt,-6.80,,
fda_2422.pdbqt,-7.26,,
fda_2423.pdbqt,-7.25,,
fda_2424.pdbqt,-6.00,,
fda_2425.pdbqt,-8.16,,
fda_2426.pdbqt,-8.28,,
fda_2427.pdbqt,-8.22,,
fda_2428.pdbqt,-8.37,,
fda_2429.pdbqt,-6.58,,
fda_2430.pdbqt,-8.16,,
fda_2431.pdbqt,-8.31,,
fda_2432.pdbqt,-7.75,,
fda_2433.pdbqt,-7.91,,
fda_2434.pdbqt,-8.14,,
fda_2435.pdbqt,-7.95,,
fda_2436.pdbqt,-7.88,,
fda_2437.pdbqt,-8.54,,
fda_2438.pdbqt,-8.04,,
fda_2439.pdbqt,-6.72,,
fda_2440.pdbqt,-7.18,,
fda_2441.pdbqt,-8.02,,
fda_2442.pdbqt,-8.05,,
fda_2443.pdbqt,-8.48,,
fda_2444.pdbqt,-7.41,,
fda_2445.pdbqt,-5.92,,
fda_2446.pdbqt,-5.71,,
fda_2447.pdbqt,-5.85,,
fda_2448.pdbqt,-6.15,,
fda_2449.pdbqt,-7.50,,
fda_2450.pdbqt,-7.30,,
fda_2451.pdbqt,-7.09,,
fda_2452.pdbqt,-7.98,,
fda_2453.pdbqt,-8.03,,
fda_2454.pdbqt,-7.73,,
fda_2455.pdbqt,-7.73,,
fda_2456.pdbqt,-7.19,,
fda_2457.pdbqt,-7.14,,
fda_2458.pdbqt,-7.28,,
fda_2459.pdbqt,-8.44,,
fda_2460.pdbqt,-8.66,-8.66,
fda_2461.pdbqt,-8.52,,
fda_2462.pdbqt,-8.18,,
fda_2463.pdbqt,-7.91,,
fda_2464.pdbqt,-7.97 (invalid),,
fda_2465.pdbqt,-7.65,,
fda_2466.pdbqt,-7.71,,
fda_2467.pdbqt,-7.92,,
fda_2468.pdbqt,-7.84,,
fda_2469.pdbqt,-7.88,,
fda_2470.pdbqt,-6.61,,
fda_2471.pdbqt,-6.85,,
fda_2472.pdbqt,-6.86,,
fda_2473.pdbqt,-6.92,,
fda_2474.pdbqt,-6.92,,
fda_2475.pdbqt,-6.90,,
fda_2476.pdbqt,-7.96,,
fda_2477.pdbqt,-8.14,,
fda_2478.pdbqt,-8.06,,
fda_2479.pdbqt,-8.10,,
fda_2480.pdbqt,-7.32,,
fda_2481.pdbqt,-8.32,,
fda_2482.pdbqt,-8.42,,
fda_2483.pdbqt,-6.35,,
fda_2484.pdbqt,-6.31,,
fda_2485.pdbqt,-6.60,,
fda_2486.pdbqt,-5.94 (invalid),,
fda_2487.pdbqt,-6.69 (invalid),,
fda_2488.pdbqt,-6.56 (invalid),,
fda_2489.pdbqt,-6.98,,
fda_2490.pdbqt,-6.57,,
fda_2491.pdbqt,-6.82,,
fda_2492.pdbqt,-6.75,,
fda_2493.pdbqt,-7.23,,
fda_2494.pdbqt,-7.14,,
fda_2495.pdbqt,-7.59,,
fda_2496.pdbqt,-7.36,,
fda_2497.pdbqt,-7.07,,
fda_2498.pdbqt,-7.57,,
fda_2499.pdbqt,-7.58,,
fda_2500.pdbqt,-7.70,,
fda_2501.pdbqt,-7.69,,
fda_2502.pdbqt,-7.73,,
fda_2503.pdbqt,-7.40,,
fda_2504.pdbqt,-6.52,,
fda_2505.pdbqt,-7.90,,
fda_2506.pdbqt,-6.13,,
fda_2507.pdbqt,-5.09,,
fda_2508.pdbqt,-4.89,,
fda_2509.pdbqt,-4.63,,
fda_2510.pdbqt,-4.79,,
fda_2511.pdbqt,-4.55,,
fda_2512.pdbqt,-6.16,,
fda_2513.pdbqt,-8.51,,
fda_2514.pdbqt,-7.30,,
fda_2515.pdbqt,-7.24,,
fda_2516.pdbqt,-7.46,,
fda_2517.pdbqt,-5.74,,
fda_2518.pdbqt,-8.04,,
fda_2519.pdbqt,-8.04,,
fda_2520.pdbqt,-9.10,-9.08,
fda_2521.pdbqt,-9.27,-9.27,
fda_2522.pdbqt,-6.74,,
fda_2523.pdbqt,-7.15,,
fda_2524.pdbqt,-7.05,,
fda_2525.pdbqt,-6.64,,
fda_2526.pdbqt,-6.34,,
fda_2527.pdbqt,-7.64,,
fda_2528.pdbqt,-7.50 (invalid),,
fda_2529.pdbqt,-8.27,,
fda_2530.pdbqt,-8.19,,
fda_2531.pdbqt,-8.13,,
fda_2532.pdbqt,-5.96 (invalid),,
fda_2533.pdbqt,-6.37,,
fda_2534.pdbqt,-6.28,,
fda_2535.pdbqt,-6.06,,
fda_2536.pdbqt,-6.94,,
fda_2537.pdbqt,-6.29 (invalid),,
fda_2538.pdbqt,-6.57,,
fda_2539.pdbqt,-6.30,,
fda_2540.pdbqt,-6.01,,
fda_2541.pdbqt,-6.15 (invalid),,
fda_2542.pdbqt,-6.99,,
fda_2543.pdbqt,-7.02 (invalid),,
fda_2544.pdbqt,-7.02,,
fda_2545.pdbqt,-7.63,,
fda_2546.pdbqt,-8.16,,
fda_2547.pdbqt,-8.03,,
fda_2548.pdbqt,-7.87,,
fda_2549.pdbqt,-7.09,,
fda_2550.pdbqt,-8.08,,
fda_2551.pdbqt,-8.50,,
fda_2552.pdbqt,-7.66,,
fda_2553.pdbqt,-7.29,,
fda_2554.pdbqt,-7.45,,
fda_2555.pdbqt,-7.59,,
fda_2556.pdbqt,-7.98,,
fda_2557.pdbqt,-7.92,,
fda_2558.pdbqt,-7.79,,
fda_2559.pdbqt,-8.69,-8.64,
fda_2560.pdbqt,-7.80,,
fda_2561.pdbqt,-8.13,,
fda_2562.pdbqt,-7.72,,
fda_2563.pdbqt,-7.76,,
fda_2564.pdbqt,-7.39,,
fda_2565.pdbqt,-7.79,,
fda_2566.pdbqt,-7.87,,
fda_2567.pdbqt,-7.84,,
fda_2568.pdbqt,-7.79,,
fda_2569.pdbqt,-7.92,,
fda_2570.pdbqt,-8.06,,
fda_2571.pdbqt,-7.63,,
fda_2572.pdbqt,-7.15,,
fda_2573.pdbqt,-7.45,,
fda_2574.pdbqt,-7.98,,
fda_2575.pdbqt,-8.76,-8.73 (invalid),
fda_2576.pdbqt,-7.89,,
fda_2577.pdbqt,-8.11,,
fda_2578.pdbqt,-8.61,-8.49 (invalid),
fda_2579.pdbqt,-6.41,,
fda_2580.pdbqt,-8.56,,
fda_2581.pdbqt,-8.47,,
fda_2582.pdbqt,-8.54,,
fda_2583.pdbqt,-8.80,-8.75 (invalid),
fda_2584.pdbqt,-6.28,,
fda_2585.pdbqt,-7.47,,
fda_2586.pdbqt,-8.87,-8.86,
fda_2587.pdbqt,-7.56,,
fda_2588.pdbqt,-6.51,,
fda_2589.pdbqt,-6.78,,
fda_2590.pdbqt,-6.75,,
fda_2591.pdbqt,-7.09,,
fda_2592.pdbqt,-6.71,,
fda_2593.pdbqt,-6.68,,
fda_2594.pdbqt,-8.62,-8.59,
fda_2595.pdbqt,-8.26,,
fda_2596.pdbqt,-8.12,,
fda_2597.pdbqt,-7.83,,
fda_2598.pdbqt,-8.39,,
fda_2599.pdbqt,-8.09,,
fda_2600.pdbqt,-8.13,,
fda_2601.pdbqt,-7.77,,
fda_2602.pdbqt,-8.50,,
fda_2603.pdbqt,-7.42,,
fda_2604.pdbqt,-8.22,,
fda_2605.pdbqt,-8.01,,
fda_2606.pdbqt,-7.45,,
fda_2607.pdbqt,-7.02,,
fda_2608.pdbqt,-7.09,,
fda_2609.pdbqt,-7.12,,
fda_2610.pdbqt,-7.09,,
fda_2611.pdbqt,-6.59,,
fda_2612.pdbqt,-6.11,,
fda_2613.pdbqt,-7.13,,
fda_2614.pdbqt,-7.52,,
fda_2615.pdbqt,-7.20,,
fda_2616.pdbqt,-7.01,,
fda_2617.pdbqt,-7.18,,
fda_2618.pdbqt,-7.82,,
fda_2619.pdbqt,-7.62,,
fda_2620.pdbqt,-7.54,,
fda_2621.pdbqt,-6.80 (invalid),,
fda_2622.pdbqt,-6.98 (invalid),,
fda_2623.pdbqt,-7.02 (invalid),,
fda_2624.pdbqt,-7.40,,
fda_2625.pdbqt,-7.46,,
fda_2626.pdbqt,-7.07,,
fda_2627.pdbqt,-7.62,,
fda_2628.pdbqt,-8.65,-8.60,
fda_2629.pdbqt,-8.32,,
fda_2630.pdbqt,-7.34,,
fda_2631.pdbqt,-7.52,,
fda_2632.pdbqt,-8.87,-8.84,
fda_2633.pdbqt,-8.86,-8.86,
fda_2634.pdbqt,-7.30,,
fda_2635.pdbqt,-8.07,,
fda_2636.pdbqt,-6.99,,
fda_2637.pdbqt,-7.13,,
fda_2638.pdbqt,-7.80,,
fda_2639.pdbqt,-7.87,,
fda_2640.pdbqt,-6.83,,
fda_2641.pdbqt,-7.55,,
fda_2642.pdbqt,-7.28,,
fda_2643.pdbqt,-8.07,,
fda_2644.pdbqt,-8.46 (invalid),,
fda_2645.pdbqt,-9.20 (invalid),,
fda_2646.pdbqt,-7.96,,
fda_2647.pdbqt,-8.13,,
fda_2648.pdbqt,-6.29,,
fda_2649.pdbqt,-6.44,,
fda_2650.pdbqt,-6.12,,
fda_2651.pdbqt,-6.52,,
fda_2652.pdbqt,-8.06,,
fda_2653.pdbqt,-8.34,,
fda_2654.pdbqt,-8.32,,
fda_2655.pdbqt,-8.48,,
fda_2656.pdbqt,-7.13,,
fda_2657.pdbqt,-8.41,,
fda_2658.pdbqt,-7.60,,
fda_2659.pdbqt,-7.87,,
fda_2660.pdbqt,-7.98,,
fda_2661.pdbqt,-7.02,,
fda_2662.pdbqt,-6.73,,
fda_2663.pdbqt,-7.26,,
fda_2664.pdbqt,-8.84,-8.82,
fda_2665.pdbqt,-8.67,-8.66,
fda_2666.pdbqt,-7.95,,
fda_2667.pdbqt,-8.21,,
fda_2668.pdbqt,-8.39,,
fda_2669.pdbqt,-8.44,,
fda_2670.pdbqt,-8.16,,
fda_2671.pdbqt,-7.80,,
fda_2672.pdbqt,-6.77,,
fda_2673.pdbqt,-6.68,,
fda_2674.pdbqt,-4.34 (invalid),,
fda_2675.pdbqt,-5.33 (invalid),,
fda_2676.pdbqt,-7.07,,
fda_2677.pdbqt,-6.27 (invalid),,
fda_2678.pdbqt,-5.65,,
fda_2679.pdbqt,-5.61,,
fda_2680.pdbqt,-5.53 (invalid),,
fda_2681.pdbqt,-7.67 (invalid),,
fda_2682.pdbqt,-7.84,,
fda_2683.pdbqt,-7.51,,
fda_2684.pdbqt,-6.44,,
fda_2685.pdbqt,-6.82,,
fda_2686.pdbqt,-8.85,-9.02,
fda_2687.pdbqt,-8.44,,
fda_2688.pdbqt,-7.13,,
fda_2689.pdbqt,-7.93,,
fda_2690.pdbqt,-7.31,,
fda_2691.pdbqt,-6.80,,
fda_2692.pdbqt,-6.39,,
fda_2693.pdbqt,-7.77,,
fda_2694.pdbqt,-5.72,,
fda_2695.pdbqt,-6.10,,
fda_2696.pdbqt,-8.09 (invalid),,
fda_2697.pdbqt,-8.28,,
fda_2698.pdbqt,-7.94,,
fda_2699.pdbqt,-8.08,,
fda_2700.pdbqt,-8.66,-8.66,
fda_2701.pdbqt,-8.17,,
fda_2702.pdbqt,-8.10,,
fda_2703.pdbqt,-8.09,,
fda_2704.pdbqt,-7.82,,
fda_2705.pdbqt,-7.64,,
fda_2706.pdbqt,-7.44,,
fda_2707.pdbqt,-8.50,,
fda_2708.pdbqt,-8.31,,
fda_2709.pdbqt,-7.84,,
fda_2710.pdbqt,-7.92,,
fda_2711.pdbqt,-7.22 (invalid),,
fda_2712.pdbqt,-7.25 (invalid),,
fda_2713.pdbqt,-7.49,,
fda_2714.pdbqt,-7.58,,
fda_2715.pdbqt,-9.07,-9.03,
fda_2716.pdbqt,-8.36,,
fda_2717.pdbqt,-7.78,,
fda_2718.pdbqt,-7.45,,
fda_2719.pdbqt,-6.93,,
fda_2720.pdbqt,-6.22,,
fda_2721.pdbqt,-5.87,,
fda_2722.pdbqt,-6.17,,
fda_2723.pdbqt,-5.98,,
fda_2724.pdbqt,-6.67,,
fda_2725.pdbqt,-7.39,,
fda_2726.pdbqt,-7.45,,
fda_2727.pdbqt,-7.80,,
fda_2728.pdbqt,-7.00,,
fda_2729.pdbqt,-8.45,,
fda_2730.pdbqt,-8.36,,
fda_2731.pdbqt,-8.45,,
fda_2732.pdbqt,-8.28,,
fda_2733.pdbqt,-7.79,,
fda_2734.pdbqt,-7.53,,
fda_2735.pdbqt,-7.50,,
fda_2736.pdbqt,-8.70,-8.68,
fda_2737.pdbqt,-7.77,,
fda_2738.pdbqt,-9.19,-9.18,
fda_2739.pdbqt,-8.87,-8.72,
fda_2740.pdbqt,-7.44,,
fda_2741.pdbqt,-8.39,,
fda_2742.pdbqt,-9.31,-9.24,
fda_2743.pdbqt,-8.64,-8.61,
fda_2744.pdbqt,-9.06,-9.02,
fda_2745.pdbqt,-9.21,-9.19,
fda_2746.pdbqt,-7.56,,
fda_2747.pdbqt,-8.13,,
fda_2748.pdbqt,-7.47,,
fda_2749.pdbqt,-7.79,,
fda_2750.pdbqt,-7.75,,
fda_2751.pdbqt,-8.26,,
fda_2752.pdbqt,-7.07 (invalid),,
fda_2753.pdbqt,-7.19,,
fda_2754.pdbqt,-6.21 (invalid),,
fda_2755.pdbqt,-7.96,,
fda_2756.pdbqt,-7.74,,
fda_2757.pdbqt,-7.73,,
fda_2758.pdbqt,-8.68,-8.72,
fda_2759.pdbqt,-8.52,,
fda_2760.pdbqt,-7.72,,
fda_2761.pdbqt,-7.79,,
fda_2762.pdbqt,-7.15,,
fda_2763.pdbqt,-7.23,,
